gatherer,date,fruit,amount
John,2020-08-13,pears,0.45
John,2020-08-13,tomatoes,0.11
Nick,2020-08-13,apples,0.36
Nick,2020-08-13,oranges,0.09
Nick,2020-08-13,strawberries,0.01
Nick,2020-08-13,plums,0.06
Nick,2020-08-13,pears,0.25
Nick,2020-08-13,tomatoes,0.03
Rick,2020-08-13,apples,0.27
Rick,2020-08-13,oranges,0.1
Rick,2020-08-13,strawberries,0.05
Rick,2020-08-13,plums,0.07
Rick,2020-08-13,pears,0.33
Rick,2020-08-13,tomatoes,0.08
Dick,2020-08-13,apples,0.58
Dick,2020-08-13,oranges,0.15
Dick,2020-08-13,strawberries,0.07
Dick,2020-08-13,plums,0.16
Dick,2020-08-13,pears,0.17
Dick,2020-08-13,tomatoes,0.03
Jake,2020-08-13,apples,0.68
Jake,2020-08-13,oranges,0.14
Jake,2020-08-13,strawberries,0.03
Jake,2020-08-13,plums,0.08
Jake,2020-08-13,pears,0.31
Jake,2020-08-13,tomatoes,0.21
Paul,2020-08-13,apples,0.15
Paul,2020-08-13,oranges,0.17
Paul,2020-08-13,strawberries,0.02
Paul,2020-08-13,plums,0.16
Paul,2020-08-13,pears,0.67
Paul,2020-08-13,tomatoes,0.02
Jason,2020-08-13,apples,0.8
Jason,2020-08-13,oranges,0.16
Jason,2020-08-13,strawberries,0.02
Jason,2020-08-13,plums,0.11
Jason,2020-08-13,pears,0.3
Jason,2020-08-13,tomatoes,0.01
Peter,2020-08-13,apples,0.27
Peter,2020-08-13,oranges,0.13
Peter,2020-08-13,strawberries,0.04
Peter,2020-08-13,plums,0.03
Peter,2020-08-13,pears,0.27
Peter,2020-08-13,tomatoes,0.21
John,2020-08-14,apples,0.67
John,2020-08-14,oranges,0.03
John,2020-08-14,strawberries,0.03
John,2020-08-14,plums,0.06
John,2020-08-14,pears,0.45
John,2020-08-14,tomatoes,0.03
Nick,2020-08-14,apples,0.34
Nick,2020-08-14,oranges,0.01
Nick,2020-08-14,strawberries,0.02
Nick,2020-08-14,plums,0.08
Nick,2020-08-14,pears,0.09
Nick,2020-08-14,tomatoes,0.28
Rick,2020-08-14,apples,0.79
Rick,2020-08-14,oranges,0.08
Rick,2020-08-14,strawberries,0.04
Rick,2020-08-14,plums,0.11
Rick,2020-08-14,pears,0.37
Rick,2020-08-14,tomatoes,0.07
Dick,2020-08-14,apples,0.44
Dick,2020-08-14,oranges,0.06
Dick,2020-08-14,strawberries,0.04
Dick,2020-08-14,plums,0.09
Dick,2020-08-14,pears,0.43
Dick,2020-08-14,tomatoes,0.02
Jake,2020-08-14,apples,0.11
Jake,2020-08-14,oranges,0.16
Jake,2020-08-14,strawberries,0.03
Jake,2020-08-14,plums,0.1
Jake,2020-08-14,pears,0.48
Jake,2020-08-14,tomatoes,0.06
Paul,2020-08-14,apples,0.09
Paul,2020-08-14,oranges,0.14
Paul,2020-08-14,strawberries,0.03
Paul,2020-08-14,plums,0.06
Paul,2020-08-14,pears,0.06
Paul,2020-08-14,tomatoes,0.09
Jason,2020-08-14,apples,0.31
Jason,2020-08-14,oranges,0.06
Jason,2020-08-14,strawberries,0.03
Jason,2020-08-14,plums,0.11
Jason,2020-08-14,pears,0.5
Jason,2020-08-14,tomatoes,0.08
Peter,2020-08-14,apples,0.51
Peter,2020-08-14,oranges,0.11
Peter,2020-08-14,strawberries,0.01
Peter,2020-08-14,plums,0.12
Peter,2020-08-14,pears,0.41
Peter,2020-08-14,tomatoes,0.17
John,2020-08-15,apples,0.56
John,2020-08-15,oranges,0.14
John,2020-08-15,strawberries,0.01
John,2020-08-15,plums,0.12
John,2020-08-15,pears,0.26
John,2020-08-15,tomatoes,0.12
Nick,2020-08-15,apples,0.2
Nick,2020-08-15,oranges,0.16
Nick,2020-08-15,strawberries,0.04
Nick,2020-08-15,plums,0.04
Nick,2020-08-15,pears,0.43
Nick,2020-08-15,tomatoes,0.16
Rick,2020-08-15,apples,0.36
Rick,2020-08-15,oranges,0.07
Rick,2020-08-15,strawberries,0
Rick,2020-08-15,plums,0.11
Rick,2020-08-15,pears,0.4
Rick,2020-08-15,tomatoes,0.01
Dick,2020-08-15,apples,0.53
Dick,2020-08-15,oranges,0.17
Dick,2020-08-15,strawberries,0.03
Dick,2020-08-15,plums,0.11
Dick,2020-08-15,pears,0.44
Dick,2020-08-15,tomatoes,0.02
Jake,2020-08-15,apples,0.51
Jake,2020-08-15,oranges,0.11
Jake,2020-08-15,strawberries,0.01
Jake,2020-08-15,plums,0.11
Jake,2020-08-15,pears,0.38
Jake,2020-08-15,tomatoes,0.08
Paul,2020-08-15,apples,0.17
Paul,2020-08-15,oranges,0.09
Paul,2020-08-15,strawberries,0.03
Paul,2020-08-15,plums,0.06
Paul,2020-08-15,pears,0.38
Paul,2020-08-15,tomatoes,0.25
Jason,2020-08-15,apples,0.3
Jason,2020-08-15,oranges,0.06
Jason,2020-08-15,strawberries,0.03
Jason,2020-08-15,plums,0.09
Jason,2020-08-15,pears,0.3
Jason,2020-08-15,tomatoes,0.28
Peter,2020-08-15,apples,0.53
Peter,2020-08-15,oranges,0.17
Peter,2020-08-15,strawberries,0.04
Peter,2020-08-15,plums,0.08
Peter,2020-08-15,pears,0.26
Peter,2020-08-15,tomatoes,0.2
John,2020-08-16,apples,0.38
John,2020-08-16,oranges,0.13
John,2020-08-16,strawberries,0.01
John,2020-08-16,plums,0.04
John,2020-08-16,pears,0.32
John,2020-08-16,tomatoes,0.11
Nick,2020-08-16,apples,0.45
Nick,2020-08-16,oranges,0.07
Nick,2020-08-16,strawberries,0.02
Nick,2020-08-16,plums,0.1
Nick,2020-08-16,pears,0.5
Nick,2020-08-16,tomatoes,0.11
Rick,2020-08-16,apples,0.56
Rick,2020-08-16,oranges,0.13
Rick,2020-08-16,strawberries,0.01
Rick,2020-08-16,plums,0.07
Rick,2020-08-16,pears,0.19
Rick,2020-08-16,tomatoes,0.07
Dick,2020-08-16,apples,0.37
Dick,2020-08-16,oranges,0.11
Dick,2020-08-16,strawberries,0.01
Dick,2020-08-16,plums,0.08
Dick,2020-08-16,pears,0.41
Dick,2020-08-16,tomatoes,0.09
Jake,2020-08-16,apples,0.51
Jake,2020-08-16,oranges,0.08
Jake,2020-08-16,strawberries,0.03
Jake,2020-08-16,plums,0.07
Jake,2020-08-16,pears,0.34
Jake,2020-08-16,tomatoes,0.2
Paul,2020-08-16,apples,0.64
Paul,2020-08-16,oranges,0.13
Paul,2020-08-16,strawberries,0
Paul,2020-08-16,plums,0.08
Paul,2020-08-16,pears,0.26
Paul,2020-08-16,tomatoes,0.28
Jason,2020-08-16,apples,0.56
Jason,2020-08-16,oranges,0.06
Jason,2020-08-16,strawberries,0
Jason,2020-08-16,plums,0.09
Jason,2020-08-16,pears,0.51
Jason,2020-08-16,tomatoes,0.19
Peter,2020-08-16,apples,0.03
Peter,2020-08-16,oranges,0.07
Peter,2020-08-16,strawberries,0.02
Peter,2020-08-16,plums,0.09
Peter,2020-08-16,pears,0.07
Peter,2020-08-16,tomatoes,0.02
John,2020-08-17,apples,0.49
John,2020-08-17,oranges,0.14
John,2020-08-17,strawberries,0.03
John,2020-08-17,plums,0.01
John,2020-08-17,pears,0.28
John,2020-08-17,tomatoes,0
Nick,2020-08-17,apples,0.55
Nick,2020-08-17,oranges,0.14
Nick,2020-08-17,strawberries,0.04
Nick,2020-08-17,plums,0.1
Nick,2020-08-17,pears,0.5
Nick,2020-08-17,tomatoes,0.15
Rick,2020-08-17,apples,0.44
Rick,2020-08-17,oranges,0.09
Rick,2020-08-17,strawberries,0.02
Rick,2020-08-17,plums,0.12
Rick,2020-08-17,pears,0.08
Rick,2020-08-17,tomatoes,0.09
Dick,2020-08-17,apples,0.22
Dick,2020-08-17,oranges,0.08
Dick,2020-08-17,strawberries,0.04
Dick,2020-08-17,plums,0.1
Dick,2020-08-17,pears,0.27
Dick,2020-08-17,tomatoes,0.13
Jake,2020-08-17,apples,0.22
Jake,2020-08-17,oranges,0.07
Jake,2020-08-17,strawberries,0.02
Jake,2020-08-17,plums,0.09
Jake,2020-08-17,pears,0.39
Jake,2020-08-17,tomatoes,0.1
Paul,2020-08-17,apples,0.53
Paul,2020-08-17,oranges,0.18
Paul,2020-08-17,strawberries,0.03
Paul,2020-08-17,plums,0.09
Paul,2020-08-17,pears,0.25
Paul,2020-08-17,tomatoes,0.08
Jason,2020-08-17,apples,0.49
Jason,2020-08-17,oranges,0.18
Jason,2020-08-17,strawberries,0.04
Jason,2020-08-17,plums,0.05
Jason,2020-08-17,pears,0.58
Jason,2020-08-17,tomatoes,0.32
Peter,2020-08-17,apples,0.45
Peter,2020-08-17,oranges,0.02
Peter,2020-08-17,strawberries,0.02
Peter,2020-08-17,plums,0.05
Peter,2020-08-17,pears,0.45
Peter,2020-08-17,tomatoes,0.1
John,2020-08-18,apples,0.45
John,2020-08-18,oranges,0.16
John,2020-08-18,strawberries,0.04
John,2020-08-18,plums,0.04
John,2020-08-18,pears,0.25
John,2020-08-18,tomatoes,0.27
Nick,2020-08-18,apples,0.57
Nick,2020-08-18,oranges,0.15
Nick,2020-08-18,strawberries,0.03
Nick,2020-08-18,plums,0.13
Nick,2020-08-18,pears,0.26
Nick,2020-08-18,tomatoes,0.23
Rick,2020-08-18,apples,0.89
Rick,2020-08-18,oranges,0.09
Rick,2020-08-18,strawberries,0.05
Rick,2020-08-18,plums,0.06
Rick,2020-08-18,pears,0.31
Rick,2020-08-18,tomatoes,0.02
Dick,2020-08-18,apples,0.53
Dick,2020-08-18,oranges,0.18
Dick,2020-08-18,strawberries,0.02
Dick,2020-08-18,plums,0.09
Dick,2020-08-18,pears,0.33
Dick,2020-08-18,tomatoes,0.01
Jake,2020-08-18,apples,0.23
Jake,2020-08-18,oranges,0.1
Jake,2020-08-18,strawberries,0.01
Jake,2020-08-18,plums,0.06
Jake,2020-08-18,pears,0.42
Jake,2020-08-18,tomatoes,0.21
Paul,2020-08-18,apples,0.63
Paul,2020-08-18,oranges,0.12
Paul,2020-08-18,strawberries,0
Paul,2020-08-18,plums,0.07
Paul,2020-08-18,pears,0.15
Paul,2020-08-18,tomatoes,0.12
Jason,2020-08-18,apples,0.3
Jason,2020-08-18,oranges,0.08
Jason,2020-08-18,strawberries,0.01
Jason,2020-08-18,plums,0.07
Jason,2020-08-18,pears,0.46
Jason,2020-08-18,tomatoes,0.11
Peter,2020-08-18,apples,0.26
Peter,2020-08-18,oranges,0.12
Peter,2020-08-18,strawberries,0
Peter,2020-08-18,plums,0.16
Peter,2020-08-18,pears,0.1
Peter,2020-08-18,tomatoes,0.01
John,2020-08-19,apples,0.39
John,2020-08-19,oranges,0.07
John,2020-08-19,strawberries,0.01
John,2020-08-19,plums,0.16
John,2020-08-19,pears,0.28
John,2020-08-19,tomatoes,0.16
Nick,2020-08-19,apples,0.39
Nick,2020-08-19,oranges,0.1
Nick,2020-08-19,strawberries,0.08
Nick,2020-08-19,plums,0.05
Nick,2020-08-19,pears,0.32
Nick,2020-08-19,tomatoes,0.17
Rick,2020-08-19,apples,0.8
Rick,2020-08-19,oranges,0.14
Rick,2020-08-19,strawberries,0.04
Rick,2020-08-19,plums,0.09
Rick,2020-08-19,pears,0.17
Rick,2020-08-19,tomatoes,0.12
Dick,2020-08-19,apples,0.22
Dick,2020-08-19,oranges,0.18
Dick,2020-08-19,strawberries,0.03
Dick,2020-08-19,plums,0.12
Dick,2020-08-19,pears,0.37
Dick,2020-08-19,tomatoes,0.14
Jake,2020-08-19,apples,0.79
Jake,2020-08-19,oranges,0.17
Jake,2020-08-19,strawberries,0.05
Jake,2020-08-19,plums,0.14
Jake,2020-08-19,pears,0.17
Jake,2020-08-19,tomatoes,0.14
Paul,2020-08-19,apples,0.28
Paul,2020-08-19,oranges,0.15
Paul,2020-08-19,strawberries,0.03
Paul,2020-08-19,plums,0.11
Paul,2020-08-19,pears,0.3
Paul,2020-08-19,tomatoes,0.15
Jason,2020-08-19,apples,0.41
Jason,2020-08-19,oranges,0.1
Jason,2020-08-19,strawberries,0.02
Jason,2020-08-19,plums,0.11
Jason,2020-08-19,pears,0.33
Jason,2020-08-19,tomatoes,0.14
Peter,2020-08-19,apples,0.34
Peter,2020-08-19,oranges,0.11
Peter,2020-08-19,strawberries,0.01
Peter,2020-08-19,plums,0.14
Peter,2020-08-19,pears,0.21
Peter,2020-08-19,tomatoes,0.16
John,2020-08-20,apples,0.37
John,2020-08-20,oranges,0.11
John,2020-08-20,strawberries,0.02
John,2020-08-20,plums,0.09
John,2020-08-20,pears,0.15
John,2020-08-20,tomatoes,0.19
Nick,2020-08-20,apples,0.44
Nick,2020-08-20,oranges,0.12
Nick,2020-08-20,strawberries,0.05
Nick,2020-08-20,plums,0.04
Nick,2020-08-20,pears,0.16
Nick,2020-08-20,tomatoes,0.17
Rick,2020-08-20,apples,0.44
Rick,2020-08-20,oranges,0.14
Rick,2020-08-20,strawberries,0.01
Rick,2020-08-20,plums,0.17
Rick,2020-08-20,pears,0.18
Rick,2020-08-20,tomatoes,0.11
Dick,2020-08-20,apples,0.23
Dick,2020-08-20,oranges,0.13
Dick,2020-08-20,strawberries,0.02
Dick,2020-08-20,plums,0.11
Dick,2020-08-20,pears,0.12
Dick,2020-08-20,tomatoes,0.19
Jake,2020-08-20,apples,0.2
Jake,2020-08-20,oranges,0.04
Jake,2020-08-20,strawberries,0.01
Jake,2020-08-20,plums,0.11
Jake,2020-08-20,pears,0.28
Jake,2020-08-20,tomatoes,0.18
Paul,2020-08-20,apples,0.36
Paul,2020-08-20,oranges,0.09
Paul,2020-08-20,strawberries,0.03
Paul,2020-08-20,plums,0.06
Paul,2020-08-20,pears,0.19
Paul,2020-08-20,tomatoes,0.02
Jason,2020-08-20,apples,0.67
Jason,2020-08-20,oranges,0.15
Jason,2020-08-20,strawberries,0.01
Jason,2020-08-20,plums,0.04
Jason,2020-08-20,pears,0.14
Jason,2020-08-20,tomatoes,0.15
Peter,2020-08-20,apples,0.45
Peter,2020-08-20,oranges,0.1
Peter,2020-08-20,strawberries,0.03
Peter,2020-08-20,plums,0.09
Peter,2020-08-20,pears,0.25
Peter,2020-08-20,tomatoes,0.28
John,2020-08-21,apples,0.29
John,2020-08-21,oranges,0.06
John,2020-08-21,strawberries,0
John,2020-08-21,plums,0.17
John,2020-08-21,pears,0.23
John,2020-08-21,tomatoes,0.11
Nick,2020-08-21,apples,0.55
Nick,2020-08-21,oranges,0.09
Nick,2020-08-21,strawberries,0.02
Nick,2020-08-21,plums,0.09
Nick,2020-08-21,pears,0.35
Nick,2020-08-21,tomatoes,0.19
Rick,2020-08-21,apples,0.57
Rick,2020-08-21,oranges,0.11
Rick,2020-08-21,strawberries,0.04
Rick,2020-08-21,plums,0.17
Rick,2020-08-21,pears,0.37
Rick,2020-08-21,tomatoes,0.07
Dick,2020-08-21,apples,0.5
Dick,2020-08-21,oranges,0.15
Dick,2020-08-21,strawberries,0.01
Dick,2020-08-21,plums,0.12
Dick,2020-08-21,pears,0.38
Dick,2020-08-21,tomatoes,0.08
Jake,2020-08-21,apples,0.81
Jake,2020-08-21,oranges,0.09
Jake,2020-08-21,strawberries,0
Jake,2020-08-21,plums,0.08
Jake,2020-08-21,pears,0.04
Jake,2020-08-21,tomatoes,0.12
Paul,2020-08-21,apples,0.71
Paul,2020-08-21,oranges,0.15
Paul,2020-08-21,strawberries,0.01
Paul,2020-08-21,plums,0.16
Paul,2020-08-21,pears,0.39
Paul,2020-08-21,tomatoes,0.18
Jason,2020-08-21,apples,0.28
Jason,2020-08-21,oranges,0.09
Jason,2020-08-21,strawberries,0.03
Jason,2020-08-21,plums,0.14
Jason,2020-08-21,pears,0.38
Jason,2020-08-21,tomatoes,0.26
Peter,2020-08-21,apples,0.54
Peter,2020-08-21,oranges,0.16
Peter,2020-08-21,strawberries,0
Peter,2020-08-21,plums,0.17
Peter,2020-08-21,pears,0.48
Peter,2020-08-21,tomatoes,0.15
John,2020-08-22,apples,0.09
John,2020-08-22,oranges,0.11
John,2020-08-22,strawberries,0.04
John,2020-08-22,plums,0.06
John,2020-08-22,pears,0.44
John,2020-08-22,tomatoes,0.14
Nick,2020-08-22,apples,0.69
Nick,2020-08-22,oranges,0.11
Nick,2020-08-22,strawberries,0.01
Nick,2020-08-22,plums,0.08
Nick,2020-08-22,pears,0.4
Nick,2020-08-22,tomatoes,0.2
Rick,2020-08-22,apples,0.66
Rick,2020-08-22,oranges,0.08
Rick,2020-08-22,strawberries,0.01
Rick,2020-08-22,plums,0.01
Rick,2020-08-22,pears,0.24
Rick,2020-08-22,tomatoes,0.14
Dick,2020-08-22,apples,0.71
Dick,2020-08-22,oranges,0.13
Dick,2020-08-22,strawberries,0.03
Dick,2020-08-22,plums,0.1
Dick,2020-08-22,pears,0.36
Dick,2020-08-22,tomatoes,0.12
Jake,2020-08-22,apples,0.32
Jake,2020-08-22,oranges,0.13
Jake,2020-08-22,strawberries,0.04
Jake,2020-08-22,plums,0.12
Jake,2020-08-22,pears,0.53
Jake,2020-08-22,tomatoes,0.21
Paul,2020-08-22,apples,0.57
Paul,2020-08-22,oranges,0.1
Paul,2020-08-22,strawberries,0.01
Paul,2020-08-22,plums,0.1
Paul,2020-08-22,pears,0.29
Paul,2020-08-22,tomatoes,0.05
Jason,2020-08-22,apples,0.27
Jason,2020-08-22,oranges,0.11
Jason,2020-08-22,strawberries,0.02
Jason,2020-08-22,plums,0.1
Jason,2020-08-22,pears,0.3
Jason,2020-08-22,tomatoes,0.26
Peter,2020-08-22,apples,0.32
Peter,2020-08-22,oranges,0.07
Peter,2020-08-22,strawberries,0.03
Peter,2020-08-22,plums,0.1
Peter,2020-08-22,pears,0.35
Peter,2020-08-22,tomatoes,0.05
John,2020-08-23,apples,0.16
John,2020-08-23,oranges,0.19
John,2020-08-23,strawberries,0.02
John,2020-08-23,plums,0.12
John,2020-08-23,pears,0.26
John,2020-08-23,tomatoes,0.16
Nick,2020-08-23,apples,0.13
Nick,2020-08-23,oranges,0.06
Nick,2020-08-23,strawberries,0.04
Nick,2020-08-23,plums,0.13
Nick,2020-08-23,pears,0.31
Nick,2020-08-23,tomatoes,0.15
Rick,2020-08-23,apples,0.63
Rick,2020-08-23,oranges,0.08
Rick,2020-08-23,strawberries,0.01
Rick,2020-08-23,plums,0.17
Rick,2020-08-23,pears,0.35
Rick,2020-08-23,tomatoes,0.07
Dick,2020-08-23,apples,0.43
Dick,2020-08-23,oranges,0.05
Dick,2020-08-23,strawberries,0.05
Dick,2020-08-23,plums,0.12
Dick,2020-08-23,pears,0.18
Dick,2020-08-23,tomatoes,0.02
Jake,2020-08-23,apples,0.26
Jake,2020-08-23,oranges,0.07
Jake,2020-08-23,strawberries,0
Jake,2020-08-23,plums,0.04
Jake,2020-08-23,pears,0.29
Jake,2020-08-23,tomatoes,0.15
Paul,2020-08-23,apples,0.58
Paul,2020-08-23,oranges,0.15
Paul,2020-08-23,strawberries,0.01
Paul,2020-08-23,plums,0.12
Paul,2020-08-23,pears,0.09
Paul,2020-08-23,tomatoes,0.19
Jason,2020-08-23,apples,0.16
Jason,2020-08-23,oranges,0.15
Jason,2020-08-23,strawberries,0.01
Jason,2020-08-23,plums,0.12
Jason,2020-08-23,pears,0.24
Jason,2020-08-23,tomatoes,0.12
Peter,2020-08-23,apples,0.07
Peter,2020-08-23,oranges,0.07
Peter,2020-08-23,strawberries,0.04
Peter,2020-08-23,plums,0.12
Peter,2020-08-23,pears,0.44
Peter,2020-08-23,tomatoes,0.25
John,2020-08-24,apples,0.46
John,2020-08-24,oranges,0.07
John,2020-08-24,strawberries,0.03
John,2020-08-24,plums,0.07
John,2020-08-24,pears,0.24
John,2020-08-24,tomatoes,0.02
Nick,2020-08-24,apples,0.75
Nick,2020-08-24,oranges,0.02
Nick,2020-08-24,strawberries,0.02
Nick,2020-08-24,plums,0.16
Nick,2020-08-24,pears,0.49
Nick,2020-08-24,tomatoes,0.14
Rick,2020-08-24,apples,0.55
Rick,2020-08-24,oranges,0.07
Rick,2020-08-24,strawberries,0.03
Rick,2020-08-24,plums,0.07
Rick,2020-08-24,pears,0.31
Rick,2020-08-24,tomatoes,0.25
Dick,2020-08-24,apples,0.65
Dick,2020-08-24,oranges,0.06
Dick,2020-08-24,strawberries,0.03
Dick,2020-08-24,plums,0.12
Dick,2020-08-24,pears,0.29
Dick,2020-08-24,tomatoes,0.13
Jake,2020-08-24,apples,0.51
Jake,2020-08-24,oranges,0.1
Jake,2020-08-24,strawberries,0.06
Jake,2020-08-24,plums,0.12
Jake,2020-08-24,pears,0.16
Jake,2020-08-24,tomatoes,0.13
Paul,2020-08-24,apples,0.49
Paul,2020-08-24,oranges,0.08
Paul,2020-08-24,strawberries,0.05
Paul,2020-08-24,plums,0.07
Paul,2020-08-24,pears,0.17
Paul,2020-08-24,tomatoes,0.16
Jason,2020-08-24,apples,0.32
Jason,2020-08-24,oranges,0.09
Jason,2020-08-24,strawberries,0
Jason,2020-08-24,plums,0.14
Jason,2020-08-24,pears,0.44
Jason,2020-08-24,tomatoes,0.03
Peter,2020-08-24,apples,0
Peter,2020-08-24,oranges,0.07
Peter,2020-08-24,strawberries,0.03
Peter,2020-08-24,plums,0.13
Peter,2020-08-24,pears,0.36
Peter,2020-08-24,tomatoes,0.19
John,2020-08-25,apples,0.32
John,2020-08-25,oranges,0.09
John,2020-08-25,strawberries,0
John,2020-08-25,plums,0.07
John,2020-08-25,pears,0.57
John,2020-08-25,tomatoes,0.07
Nick,2020-08-25,apples,0.29
Nick,2020-08-25,oranges,0.1
Nick,2020-08-25,strawberries,0.03
Nick,2020-08-25,plums,0.06
Nick,2020-08-25,pears,0.47
Nick,2020-08-25,tomatoes,0.07
Rick,2020-08-25,apples,0.4
Rick,2020-08-25,oranges,0.15
Rick,2020-08-25,strawberries,0.03
Rick,2020-08-25,plums,0.11
Rick,2020-08-25,pears,0.21
Rick,2020-08-25,tomatoes,0.09
Dick,2020-08-25,apples,0.61
Dick,2020-08-25,oranges,0.08
Dick,2020-08-25,strawberries,0.02
Dick,2020-08-25,plums,0.04
Dick,2020-08-25,pears,0.49
Dick,2020-08-25,tomatoes,0.1
Jake,2020-08-25,apples,0.28
Jake,2020-08-25,oranges,0.06
Jake,2020-08-25,strawberries,0.01
Jake,2020-08-25,plums,0.15
Jake,2020-08-25,pears,0.57
Jake,2020-08-25,tomatoes,0.18
Paul,2020-08-25,apples,0.36
Paul,2020-08-25,oranges,0.09
Paul,2020-08-25,strawberries,0.03
Paul,2020-08-25,plums,0.07
Paul,2020-08-25,pears,0.8
Paul,2020-08-25,tomatoes,0.17
Jason,2020-08-25,apples,0.54
Jason,2020-08-25,oranges,0.01
Jason,2020-08-25,strawberries,0.04
Jason,2020-08-25,plums,0.14
Jason,2020-08-25,pears,0.46
Jason,2020-08-25,tomatoes,0.04
Peter,2020-08-25,apples,0.36
Peter,2020-08-25,oranges,0.11
Peter,2020-08-25,strawberries,0.02
Peter,2020-08-25,plums,0.13
Peter,2020-08-25,pears,0.3
Peter,2020-08-25,tomatoes,0.05
John,2020-08-26,apples,0.32
John,2020-08-26,oranges,0.11
John,2020-08-26,strawberries,0.02
John,2020-08-26,plums,0.09
John,2020-08-26,pears,0.36
John,2020-08-26,tomatoes,0.11
Nick,2020-08-26,apples,0.27
Nick,2020-08-26,oranges,0.09
Nick,2020-08-26,strawberries,0.02
Nick,2020-08-26,plums,0.1
Nick,2020-08-26,pears,0.16
Nick,2020-08-26,tomatoes,0.16
Rick,2020-08-26,apples,0.25
Rick,2020-08-26,oranges,0.08
Rick,2020-08-26,strawberries,0.03
Rick,2020-08-26,plums,0.07
Rick,2020-08-26,pears,0.41
Rick,2020-08-26,tomatoes,0.2
Dick,2020-08-26,apples,0.3
Dick,2020-08-26,oranges,0.05
Dick,2020-08-26,strawberries,0.03
Dick,2020-08-26,plums,0.13
Dick,2020-08-26,pears,0.53
Dick,2020-08-26,tomatoes,0.13
Jake,2020-08-26,apples,0.62
Jake,2020-08-26,oranges,0.09
Jake,2020-08-26,strawberries,0.03
Jake,2020-08-26,plums,0.11
Jake,2020-08-26,pears,0.24
Jake,2020-08-26,tomatoes,0.02
Paul,2020-08-26,apples,0.5
Paul,2020-08-26,oranges,0.11
Paul,2020-08-26,strawberries,0
Paul,2020-08-26,plums,0.11
Paul,2020-08-26,pears,0.53
Paul,2020-08-26,tomatoes,0.02
Jason,2020-08-26,apples,0.2
Jason,2020-08-26,oranges,0.05
Jason,2020-08-26,strawberries,0.04
Jason,2020-08-26,plums,0.13
Jason,2020-08-26,pears,0.35
Jason,2020-08-26,tomatoes,0.06
Peter,2020-08-26,apples,0.56
Peter,2020-08-26,oranges,0.04
Peter,2020-08-26,strawberries,0.01
Peter,2020-08-26,plums,0.09
Peter,2020-08-26,pears,0.22
Peter,2020-08-26,tomatoes,0
John,2020-08-27,apples,0.32
John,2020-08-27,oranges,0.08
John,2020-08-27,strawberries,0.02
John,2020-08-27,plums,0.13
John,2020-08-27,pears,0.18
John,2020-08-27,tomatoes,0.24
Nick,2020-08-27,apples,0.27
Nick,2020-08-27,oranges,0.12
Nick,2020-08-27,strawberries,0.01
Nick,2020-08-27,plums,0.03
Nick,2020-08-27,pears,0.42
Nick,2020-08-27,tomatoes,0.06
Rick,2020-08-27,apples,0.38
Rick,2020-08-27,oranges,0.05
Rick,2020-08-27,strawberries,0.04
Rick,2020-08-27,plums,0.17
Rick,2020-08-27,pears,0.47
Rick,2020-08-27,tomatoes,0.12
Dick,2020-08-27,apples,0.46
Dick,2020-08-27,oranges,0.08
Dick,2020-08-27,strawberries,0.02
Dick,2020-08-27,plums,0.13
Dick,2020-08-27,pears,0.33
Dick,2020-08-27,tomatoes,0.1
Jake,2020-08-27,apples,0.72
Jake,2020-08-27,oranges,0.07
Jake,2020-08-27,strawberries,0.01
Jake,2020-08-27,plums,0
Jake,2020-08-27,pears,0.59
Jake,2020-08-27,tomatoes,0.05
Paul,2020-08-27,apples,0.48
Paul,2020-08-27,oranges,0.09
Paul,2020-08-27,strawberries,0.05
Paul,2020-08-27,plums,0.15
Paul,2020-08-27,pears,0.25
Paul,2020-08-27,tomatoes,0.22
Jason,2020-08-27,apples,0.02
Jason,2020-08-27,oranges,0.06
Jason,2020-08-27,strawberries,0.02
Jason,2020-08-27,plums,0.12
Jason,2020-08-27,pears,0.3
Jason,2020-08-27,tomatoes,0.16
Peter,2020-08-27,apples,0.57
Peter,2020-08-27,oranges,0.09
Peter,2020-08-27,strawberries,0.02
Peter,2020-08-27,plums,0.07
Peter,2020-08-27,pears,0.24
Peter,2020-08-27,tomatoes,0.09
John,2020-08-28,apples,0.37
John,2020-08-28,oranges,0.11
John,2020-08-28,strawberries,0.02
John,2020-08-28,plums,0.03
John,2020-08-28,pears,0.21
John,2020-08-28,tomatoes,0.25
Nick,2020-08-28,apples,0.45
Nick,2020-08-28,oranges,0.08
Nick,2020-08-28,strawberries,0.01
Nick,2020-08-28,plums,0.15
Nick,2020-08-28,pears,0.47
Nick,2020-08-28,tomatoes,0.09
Rick,2020-08-28,apples,0.99
Rick,2020-08-28,oranges,0.05
Rick,2020-08-28,strawberries,0.02
Rick,2020-08-28,plums,0.08
Rick,2020-08-28,pears,0.19
Rick,2020-08-28,tomatoes,0.13
Dick,2020-08-28,apples,0.54
Dick,2020-08-28,oranges,0.11
Dick,2020-08-28,strawberries,0
Dick,2020-08-28,plums,0.12
Dick,2020-08-28,pears,0.32
Dick,2020-08-28,tomatoes,0.12
Jake,2020-08-28,apples,0.34
Jake,2020-08-28,oranges,0.06
Jake,2020-08-28,strawberries,0.01
Jake,2020-08-28,plums,0.12
Jake,2020-08-28,pears,0.06
Jake,2020-08-28,tomatoes,0
Paul,2020-08-28,apples,0.33
